Security_Id,Security_Name,Vendor_Id,Vendor_Name,Vendor_Code,Source_Feed_Id,Rating_Type,Exchange_Code,Country,Sector,Rating_Date,Rating_Code,Rating_Score,Rating_Reason,Is_Active
SEC0049,West-Mullen,10,Moody's,MDY,7,Viability,LON,UK,Energy,2022-01-01,BB,3,Upgraded due to strong quarterly earnings,False
SEC0014,"Gates, Hernandez and Hernandez",20,S&P,SNP,9,Viability,BSE,UK,Energy,2022-05-12,AA,8,Improved financial stability,True
SEC0007,James and Sons,10,Moody's,MDY,7,Viability,SGX,Singapore,Energy,2022-08-25,A,5,Improved financial stability,False
SEC0046,Macdonald-Chavez,20,S&P,SNP,9,Long Term,SGX,Germany,Healthcare,2022-01-01,B,2,Stable outlook maintained,False
SEC0062,"Estrada, Garcia and Williams",30,Fitch,FTC,11,Recovery,NYSE,USA,Technology,2023-08-08,BBB,4,Downgraded after debt increase,False
SEC0013,Williams Inc,20,S&P,SNP,9,Short Term,SGX,Germany,Finance,2022-08-28,A,5,Downgraded after debt increase,True
SEC0100,"Lee, Schaefer and Sutton",10,Moody's,MDY,7,Long Term,SGX,UK,Energy,2022-01-01,A+,6,Downgraded after debt increase,False
SEC0050,Matthews Inc,30,Fitch,FTC,11,Recovery,SGX,Germany,Energy,2024-12-04,AA,8,Upgraded due to strong quarterly earnings,False
SEC0080,Rios-Bates,20,S&P,SNP,9,Short Term,NYSE,Singapore,Automotive,2022-01-01,A+,6,Stable outlook maintained,False
SEC0099,"Benjamin, Brown and Evans",10,Moody's,MDY,7,Long Term,NSE,Germany,Healthcare,2022-01-01,B,2,Upgraded due to strong quarterly earnings,False
SEC0007,James and Sons,10,Moody's,MDY,7,Viability,SGX,Singapore,Energy,2024-07-01,BB,3,Decreased liquidity ratio,False
SEC0077,"Jones, Gonzalez and Wood",20,S&P,SNP,9,Viability,LON,Singapore,Finance,2022-01-01,A,5,Improved financial stability,False
SEC0002,Gonzalez-Garza,20,S&P,SNP,9,Long Term,NSE,USA,Energy,2022-01-01,AAA,10,Decreased liquidity ratio,False
SEC0016,Ingram Inc,10,Moody's,MDY,7,Short Term,BSE,India,Automotive,2022-08-31,BBB,4,Upgraded due to strong quarterly earnings,False
SEC0004,Wallace-Collins,20,S&P,SNP,9,Viability,SGX,Germany,Finance,2022-12-24,B,2,Stable outlook maintained,False
SEC0048,Clay Ltd,20,S&P,SNP,9,Long Term,BSE,Singapore,Automotive,2023-11-13,A,5,Decreased liquidity ratio,True
SEC0038,Rodriguez-Zimmerman,20,S&P,SNP,9,Short Term,NSE,UK,Energy,2022-08-08,A+,6,Upgraded due to strong quarterly earnings,False
SEC0019,Adams PLC,10,Moody's,MDY,7,Long Term,LON,India,Healthcare,2022-08-04,BB,3,Decreased liquidity ratio,False
SEC0072,Butler-Newton,30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2022-09-22,AA+,9,Decreased liquidity ratio,False
SEC0021,Jones-Leonard,30,Fitch,FTC,11,Recovery,NYSE,Germany,Healthcare,2022-01-01,BB,3,Improved financial stability,False
SEC0087,Campbell-Mayer,20,S&P,SNP,9,Short Term,BSE,Germany,Finance,2022-08-07,AA-,7,Upgraded due to strong quarterly earnings,True
SEC0075,Foster-Adams,10,Moody's,MDY,7,Recovery,BSE,Germany,Healthcare,2022-08-31,AA+,9,Improved financial stability,True
SEC0005,"Mcdonald, Mcguire and Wyatt",30,Fitch,FTC,11,Short Term,NSE,UK,Automotive,2022-01-01,AA-,7,Improved financial stability,False
SEC0083,Curtis PLC,30,Fitch,FTC,11,Short Term,SGX,UK,Automotive,2024-07-28,CCC,1,Stable outlook maintained,False
SEC0033,Watson-Chang,30,Fitch,FTC,11,Recovery,BSE,Singapore,Technology,2022-01-01,AA-,7,Improved financial stability,False
SEC0071,Rogers-Nunez,20,S&P,SNP,9,Long Term,NSE,UK,Automotive,2022-01-01,AA,8,Improved financial stability,False
SEC0069,"Peterson, Johnston and Griffin",10,Moody's,MDY,7,Recovery,LON,Germany,Healthcare,2022-01-01,AA+,9,Upgraded due to strong quarterly earnings,False
SEC0069,"Peterson, Johnston and Griffin",20,S&P,SNP,9,Recovery,LON,Germany,Healthcare,2022-10-01,AAA,10,Improved financial stability,False
SEC0029,"Rice, Perez and Calderon",30,Fitch,FTC,11,Long Term,NSE,India,Technology,2022-01-01,BB,3,Upgraded due to strong quarterly earnings,False
SEC0067,Poole LLC,30,Fitch,FTC,11,Recovery,SGX,UK,Technology,2022-07-18,AA-,7,Downgraded after debt increase,False
SEC0025,Johnson PLC,20,S&P,SNP,9,Viability,SGX,USA,Healthcare,2022-06-27,BBB,4,Stable outlook maintained,False
SEC0069,"Peterson, Johnston and Griffin",20,S&P,SNP,9,Recovery,LON,Germany,Healthcare,2024-01-27,A,5,Stable outlook maintained,False
SEC0045,Jones-Leach,20,S&P,SNP,9,Short Term,NSE,India,Energy,2023-01-22,AA+,9,Upgraded due to strong quarterly earnings,False
SEC0045,Jones-Leach,10,Moody's,MDY,7,Short Term,NSE,India,Energy,2022-01-01,B,2,Decreased liquidity ratio,False
SEC0027,Patterson-Nguyen,20,S&P,SNP,9,Short Term,SGX,Germany,Automotive,2022-01-01,BB,3,Stable outlook maintained,False
SEC0077,"Jones, Gonzalez and Wood",30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2022-08-17,BBB,4,Stable outlook maintained,False
SEC0082,Ballard and Sons,20,S&P,SNP,9,Short Term,LON,UK,Finance,2022-01-01,BB,3,Improved financial stability,False
